time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
11,36.81016666666667,37.25383333333333,36.281333333333336,36.75183333333334,38.59883333333333,37.66233333333333,37.47816666666667,37.42283333333333,37.021,36.80433333333333,37.727,36.779333333333334,36.48533333333333,37.055,36.3405,36.53633333333333,36.10216666666667,36.41416666666667,36.5035,37.17583333333334,35.95666666666667,36.164,37.338499999999996,36.69466666666666,36.04716666666666,36.24433333333333,False
12,36.7455,37.261833333333335,36.659,37.208333333333336,37.90933333333333,36.58633333333333,37.388333333333335,36.81183333333333,36.89433333333333,36.93866666666667,37.577666666666666,36.663333333333334,36.64416666666667,36.10966666666666,36.41983333333334,35.71566666666667,36.83583333333333,36.149306226,36.57183333333333,36.8465,36.686,36.1145,36.493,36.37966666666667,36.953833333333336,35.87566666666667,False
13,36.38483333333333,37.13616666666667,36.45616666666667,36.7215,37.51136219766667,36.4745,37.15533333333334,36.17933333333334,36.16716666666667,36.48766666666666,37.9295,36.527,36.142,36.68366666666667,36.943,36.14066666666667,35.758,37.08833333333334,35.612833333333334,36.98083333333333,35.967999999999996,35.834666666666664,36.56033333333333,36.34138310316666,36.102333333333334,36.02433333333333,False
14,37.09683333333333,36.81966666666666,37.45466666666667,36.735,37.32,36.1085,36.86483333333333,36.38583333333334,36.41716666666667,36.098333333333336,37.50966666666667,36.5375,36.1545,35.718333333333334,36.29666666666667,36.10933333333333,35.50333333333333,36.55316666666667,35.571000000000005,35.78866666666667,35.93233333333333,36.361666666666665,35.83283333333333,35.93733333333333,35.66416666666667,37.405166666666666,False
15,36.852833333333336,37.79983333333333,36.91166666666666,36.63699999999999,37.45116666666667,36.4045,36.75483333333333,36.609500000000004,36.467666666666666,36.24033333333333,37.92966666666667,36.405499999999996,36.041333333333334,36.59433333333333,35.4145,36.27333333333333,36.36366666666667,37.28616666666667,36.434,35.45666666666667,36.6065,36.068333333333335,36.23766666666666,36.42883333333334,36.17549999999999,36.274166666666666,False
16,36.46516666666666,36.81066666666666,37.393166666666666,36.47666666666667,37.149,36.375,36.74883333333333,36.71366666666667,36.342166666666664,36.8765,37.30116666666667,35.93983333333333,36.244,35.64483333333333,35.376,35.717,35.41016666666667,35.849986957000006,35.34666666666667,35.898,35.568,35.530166666666666,35.68416666666667,36.20633333333333,35.6595,36.562333333333335,False
17,36.58416666666667,36.741499999999995,37.32183333333333,36.66106126216666,37.12433333333333,36.35033333333333,36.54966666666667,36.551833333333335,36.403999999999996,36.69283333333333,37.383,36.473499999999994,35.9145,35.82666666666667,36.039833333333334,36.283500000000004,35.394,37.260939132666664,35.318666666666665,35.383,36.96666666666667,35.4685,35.637166666666666,36.839000000000006,35.54883333333333,36.04833333333333,False
18,36.4,36.7955,36.21216666666667,36.4795,37.116166666666665,36.150999999999996,36.844500000000004,36.11300000000001,36.277833333333334,35.98316666666666,37.49966666666667,36.36533333333333,35.7205,35.44533333333333,35.76366666666667,36.26133333333333,36.0935,36.06133333333333,35.5895,35.40083333333334,36.021166666666666,35.40316666666667,36.109,35.8,36.121,36.2815,False
19,36.65016666666667,37.30833333333333,36.7295,36.493500000000004,37.07933333333333,36.64666666666667,36.726,36.04566666666666,36.734500000000004,36.13783333333333,37.308,36.477666666666664,36.50983333333333,36.05616666666666,35.51533333333334,35.93983333333333,36.300666666666665,35.50066666666667,36.021499999999996,35.83383333333334,35.56316666666667,35.92516666666667,35.56216666666667,36.25783333333333,35.772000000000006,37.14366666666667,False
20,36.493500000000004,38.297333333333334,36.37316666666666,36.97416666666666,37.50933333333333,36.434999999999995,36.591833333333334,37.1295,36.208999999999996,36.12283333333333,37.807833333333335,36.1925,36.231833333333334,35.88816666666666,35.4235,36.01199999999999,36.697,36.74499130466667,35.646166666666666,35.549,36.153999999999996,35.303,35.88362164983334,36.29933333333334,35.286833333333334,35.588499999999996,False
21,36.64866666666667,38.24066666666667,36.75183333333334,36.573166666666665,37.138000000000005,36.311,36.894666666666666,36.434999999999995,37.4275,36.7935,37.972166666666666,36.070166666666665,36.0395,37.854166666666664,36.03616666666667,37.83433333333333,35.99766666666667,37.90866666666667,36.313,37.05083333333334,35.665,35.440000000000005,35.513000000000005,36.20316666666667,36.14116666666666,37.23983333333333,False
22,36.77383333333333,37.327999999999996,36.60766666666667,36.970166666666664,37.07516666666667,37.027833333333334,36.69283333333333,36.4435,37.341,36.233333333333334,37.48833333333334,36.376999999999995,36.595666666666666,36.03933333333334,35.8855,36.5375,35.7775,36.352999999999994,35.676833333333335,35.732499999999995,36.41,35.705333333333336,35.573499999999996,36.32516666666666,35.939166666666665,36.866166666666665,False
