time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
11,38.261583333333334,38.087583333333335,37.772166666666664,38.19020833333333,38.72573611111111,38.134875,38.44979166666666,38.20390277777778,37.82548611111111,37.89111111111111,38.151997521527775,37.31761111111111,37.58840277777778,37.534388888888884,37.287083333333335,36.75405555555555,37.085541666666664,36.888332161305556,37.081125,37.51473611111111,37.34806944444445,36.573319444444444,37.573902777777775,37.27375,37.265569444444445,37.061055555555555,True
12,36.919041666666665,36.999619764555554,36.778194444444445,36.906777777777776,37.280791666666666,36.71372222222222,36.795375,36.667069444444444,36.74323611111111,36.48996767069444,37.65951388888889,36.580777777777776,36.31638888888889,35.881458333333335,36.38795833333334,35.89102777777778,35.77636111111111,36.37363888888889,35.76894444444444,36.046791666666664,36.26272222222222,35.643027777777775,35.84015231675,36.18255188208333,35.87126388888889,36.46248611111111,True
13,37.986555555555555,37.51927777777778,37.07018055555555,37.71440277777778,38.04736111111111,37.730041666666665,37.78648611111111,37.82363888888889,37.16909722222222,37.19722222222222,38.17635760381945,37.09288888888889,37.28941666666667,37.457125000000005,37.489180555555556,37.00705555555555,36.81981944444445,36.95615196805556,37.19823611111111,37.74795833333333,37.186902777777775,36.57680555555555,37.80594444444444,37.158652777777775,37.111374999999995,37.047472222222225,False
14,36.59448611111111,37.357347222222224,36.62790277777778,36.76811111111111,37.08934722222222,36.42279166666667,36.68154166666667,36.37315277777778,36.367583333333336,36.34775974761111,37.42805555555556,36.09536111111111,36.022166666666664,35.90072222222222,36.26351388888889,35.94752777777778,35.70386111111111,36.21878678647222,35.80175,35.78131944444444,36.07640277777777,35.72976388888889,35.83984722222222,36.189613464,35.83301388888889,36.461083333333335,False
15,37.924305555555556,37.66916666666667,37.11788888888889,37.69295833333334,38.202374999999996,37.75113888888889,37.88411111111111,37.73875,37.45933333333333,37.38291666666667,38.03975,37.22263888888889,37.25776388888889,37.388875,37.556333333333335,36.74486111111111,36.982902777777774,37.056038320805555,37.24890277777778,37.607013888888886,37.32309722222222,36.783375,37.67525,37.24668055555556,37.09141666666667,36.87994444444445,False
16,36.711819444444444,36.77495833333334,36.774166666666666,37.01741666666667,36.96773611111111,36.53715277777778,36.6905,36.325208333333336,36.43355555555556,36.43526388888889,37.46548611111111,36.149499999999996,36.46104166666667,35.82008333333333,36.31338888888889,35.88506944444445,35.844,36.39633247466667,35.58675,35.81794444444444,36.131597222222226,35.76020833333333,35.88218055555555,35.96154166666667,35.81063888888889,36.42248611111111,False
17,37.89411111111111,38.02151388888889,37.324652723611116,37.88488888888889,38.25293055555556,37.81061111111111,37.96434722222222,37.87438888888889,37.45081944444444,37.645694444444445,37.97325,37.49129166666667,37.24402777777778,37.5025,37.337555555555554,36.787958333333336,36.98601388888889,37.124994587277776,37.15915277777778,37.6025,37.256277777777775,36.49251388888889,37.556875,37.17381944444445,37.05697222222222,37.15176388888889,False
18,36.74865277777778,36.935126600555556,36.60830555555555,36.65402777777778,37.287388888888884,36.54779166666667,36.88288888888889,37.04898611111111,36.49905555555556,36.55580555555556,37.41888888888889,36.160472222222225,36.434888888888885,35.952666666666666,36.17827777777778,36.01294444444444,35.72540277777778,36.344268357833336,35.75377777777778,35.98481944444445,36.62244444444445,35.74909722222222,35.78265277777778,35.85234004383334,35.82480555555556,36.983986111111115,False
19,38.231541666666665,37.91251388888889,37.72898611111111,38.21825,38.72904166666667,38.12272222222222,38.26275,38.23065277777778,37.865833333333335,37.917902777777776,38.14221520763889,37.83329166666667,37.51620833333333,37.36020833333333,37.12222222222222,36.807319444444445,36.98665277777778,36.931882666444444,37.20225,37.20572222222222,37.267986111111114,37.123916666666666,37.67784722222222,37.40266522023611,37.258652777777776,37.06601388888889,True
20,36.81345833333333,37.07102777777778,36.669694444444445,36.567507371041664,37.204652777777774,36.53322222222222,36.90459722222222,36.890208260166666,36.45984722222222,36.551541666666665,37.442125000000004,36.63956944444445,36.248736111111114,35.95381944444444,36.33590447423611,35.78381944444444,36.39416666666666,36.342447656249995,36.222722222222224,35.746208333333335,36.08109722222222,35.87698611111111,36.04097222222222,36.354884603361114,36.119347222222224,36.53127777777778,True
21,37.987319444444445,37.74069444444444,37.705875,37.69594444444445,38.12606944444445,37.68161111111111,37.805083333333336,38.030680555555556,37.250305555555556,37.47409722222222,37.90703932847222,37.47772222222222,37.225722222222224,37.350722222222224,36.96409722222222,36.77491666666666,37.04725,37.02346011777778,37.25158333333333,37.37368055555555,37.26486111111111,36.39483333333333,37.657916666666665,37.21102777777777,36.871652777777776,36.89731944444444,False
22,36.80034722222222,36.65975,37.128277777777775,36.669375,37.15094906336111,36.31915277777778,36.57465277777778,36.7055,36.21461111111111,36.67608333333333,37.35530555555555,36.339999999999996,35.91476363172222,35.92113888888889,35.98277777777778,37.03336111111111,35.75223611111111,36.10642765711111,35.741680555555554,36.00244444444444,36.151250000000005,35.73909722222223,35.85486111111111,36.29575,35.90636111111111,36.38930555555555,False
23,37.911208333333335,37.59331944444444,37.25370833333333,37.73288888888889,37.81019444444444,37.947763888888886,37.84526388888889,38.070861111111114,37.339555555555556,37.33311111111111,37.97173480173611,37.269958333333335,37.35273611111111,37.33226388888889,37.477402777777776,36.83498611111111,37.03747222222222,37.20375912997222,37.10327777777778,38.052,37.01098611111111,36.58733333333333,37.60875,37.08069824376389,36.955083333333334,37.057750000000006,False
24,36.69591666666667,36.662,36.447180555555555,36.66197222222222,36.93568055555556,37.260263888888886,36.89922222222222,36.520041666666664,36.27144444444444,36.52033333333333,37.501194444444444,36.17520833333334,35.999784336472224,36.76222929722222,36.84576388888889,37.56594444444444,35.99511111111111,36.825895570166665,35.66073611111111,36.96929300041666,36.01755555555555,35.601930555555555,35.86443055555556,36.08438826463889,35.83325,36.308055555555555,False
25,37.901624999999996,37.50172222222223,37.51016666666666,37.80394444444445,38.165416666666665,37.741847222222226,37.812361111111116,38.235166666666665,37.480444444444444,37.364041666666665,37.89729166666667,37.315083333333334,37.411569444444446,36.99409722222222,37.065194444444444,36.94397222222222,36.910222222222224,36.931701748583336,37.083930555555554,37.63275,37.136430555555556,36.30488888888889,37.632194444444444,37.187,36.948166666666665,37.184305555555554,False
26,36.846875,36.91184722222222,36.61720827916667,36.62188888888889,36.945375,37.010323118638894,36.73411111111111,36.77890277777778,36.955715294791666,36.42377777777778,37.499721053125,36.29031944444444,36.14751388888889,36.08465277777778,35.922222222222224,36.65540277777778,36.04476388888889,36.37481360094444,35.74080555555555,36.96908664461111,36.05608333333333,35.69347222222222,35.75445833333333,35.990568556305554,35.73144444444444,36.30115277777778,False
27,38.01309722222222,37.225972222222225,37.742805555555556,38.025194444444445,38.63836111111111,38.02113888888889,38.04591666666667,38.335819444444446,37.85426388888889,37.61326388888889,38.10583744861111,37.56690277777778,37.56461111111111,37.16988888888889,37.231875,37.02323611111111,37.02041666666667,37.379527777777774,37.210875,36.934694444444446,37.05834722222222,36.661791666666666,37.59051388888889,37.094146835694445,37.049194444444446,37.1085,True
28,36.887430555555554,36.694125,36.661125,36.87061111111111,37.073375000000006,37.33881944444445,36.819291666666665,36.781930555555554,36.92395694784722,36.60411111111111,37.384277777777775,36.76972222222222,36.17573611111111,35.738875,36.979194444444445,36.627916666666664,36.84765277777778,36.17097952636111,36.87455555555555,35.97548611111111,36.88847222222223,35.56897222222222,35.778388888888884,35.87485551719445,35.72468055555556,36.803375,True
