time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
11,13.766666666666667,9.7,1.45,1.9333333333333333,50.9,45.46666666666667,13.066666666666666,30.266666666666666,6.0,4.016666666666667,17.983333333333334,23.15,2.683333333333333,22.5,16.566666666666666,20.433333333333334,13.25,26.466666666666665,13.933333333333334,32.38333333333333,2.6,2.566666666666667,49.61666666666667,36.333333333333336,8.366666666666667,6.466666666666667,False
12,5.8,19.5,9.133333333333333,16.55,18.316666666666666,6.95,21.733333333333334,15.05,21.166666666666668,9.366666666666667,12.416666666666666,18.716666666666665,2.6,5.266666666666667,14.233333333333333,9.4,26.383333333333333,5.95,16.133333333333333,22.933333333333334,27.783333333333335,18.283333333333335,22.283333333333335,3.9,24.05,0.8833333333333333,False
13,4.8,8.816666666666666,3.65,6.05,9.051157349833334,3.45,7.633333333333334,1.5333333333333334,1.75,1.7333333333333334,8.5,3.933333333333333,1.45,19.05,34.65,16.683333333333334,1.6166666666666667,75.493590365,2.5,26.316666666666666,2.95,0.3,10.45,13.466666666666667,5.083333333333333,15.5,False
14,20.416666666666668,4.766666666666667,32.2,13.95,4.883333333333334,5.95,5.85,6.116666666666666,10.016666666666667,0.7833333333333333,3.1333333333333333,12.716666666666667,12.9,1.4333333333333333,12.65,15.766666666666667,1.6166666666666667,23.616666666666667,0.55,1.25,0.6666666666666666,0.6166666666666667,0.3333333333333333,6.6,4.7,47.38333333333333,False
15,6.383333333333334,31.2,17.8,3.0,13.866666666666667,4.116666666666666,3.533333333333333,10.966666666666667,8.866666666666667,7.783333333333333,32.833333333333336,1.7833333333333334,1.5666666666666667,23.283333333333335,1.4666666666666666,18.816666666666666,14.15,45.516666666666666,22.066666666666666,1.0833333333333333,15.816666666666666,24.033333333333335,15.066666666666666,17.883333333333333,18.283333333333335,16.166666666666668,False
16,8.566666666666666,3.35,23.259114382666667,2.9,2.3,5.483333333333333,5.383333333333334,4.783333333333333,2.716666666666667,14.183333333333334,5.35,2.216666666666667,1.6833333333333333,4.783333333333333,0.48333333333333334,5.3,1.1,5.533333333333333,2.1666666666666665,8.45,1.15,7.1,6.85,15.0,4.3,25.483333333333334,False
17,4.083333333333333,2.0833333333333335,27.466666666666665,8.533333333333333,3.85,2.216666666666667,3.566666666666667,4.016666666666667,3.2666666666666666,2.7333333333333334,17.85,9.6,4.666666666666667,5.633333333333334,17.783333333333335,20.383333333333333,4.433333333333334,42.03333333333333,3.95,0.9333333333333333,31.38877429833333,4.05,3.2,14.883333333333333,3.2333333333333334,3.0166666666666666,False
18,4.05,8.283333333333333,2.5833333333333335,5.566666666666666,3.9833333333333334,4.383333333333334,8.716666666666667,1.6333333333333333,1.3,1.2666666666666666,5.433333333333334,5.9,2.25,1.7666666666666666,0.48333333333333334,7.9,6.35,8.35,3.7666666666666666,4.26161324,2.533333333333333,3.6,17.75,0.9833333333333333,19.433333333333334,21.0,False
19,10.766666666666667,17.983333333333334,16.359114382666668,4.483333333333333,2.5166666666666666,13.65,1.5166666666666666,1.2333333333333334,24.316666666666666,3.8833333333333333,1.2833333333333334,12.383333333333333,21.916666666666668,20.083333333333332,4.116666666666666,2.55,1.2333333333333334,4.533333333333333,4.6,17.116666666666667,0.7166666666666667,24.31486043,0.3,10.733333333333333,9.460855255,38.8,False
20,2.7666666666666666,59.71666666666667,1.7666666666666666,20.65,19.466666666666665,2.6333333333333333,3.5833333333333335,17.9,2.1166666666666667,5.4,15.733333333333333,2.066666666666667,3.783333333333333,15.516666666666667,0.6,11.95,6.1,42.11025703166667,1.1333333333333333,7.283333333333333,10.933333333333334,1.1,15.25,16.033333333333335,5.266666666666667,3.6666666666666665,False
