time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
11,27.627777777777776,45.80555555555556,24.841167484555555,34.697408853388886,56.79546901916667,50.204492927222226,38.34278881186111,46.51817706180555,54.97104389555555,42.05485925,32.80277777777778,39.441565427777775,29.73611111111111,36.38194444444444,33.77916666666667,28.82638888888889,61.072730732222226,28.920833333333334,40.18333333333333,42.25972222222222,32.77638888888889,29.717905035833333,44.318189992638885,32.102777777777774,29.865277777777777,27.744838470972223,True
12,8.223611111111111,11.256944444444445,9.069574619333334,10.047315537805556,9.9,9.691666666666666,6.149733256305556,7.358333333333333,23.855555555555554,12.358333333333333,10.44865610625,12.094444444444445,9.9625,9.356944444444444,14.977777777777778,9.372222222222222,8.231944444444444,22.709722222222222,7.973611111111111,7.254166666666666,9.126842302638888,8.540127258055556,10.543189992638888,11.083333333333334,7.948611111111111,20.5125,True
13,25.79722222222222,27.67222222222222,16.093815087444444,27.369444444444444,28.802777777777777,39.20222914833334,27.515011034083333,39.4375,36.3,30.466666666666665,35.2,36.61616047222222,32.048611111111114,39.47361111111111,37.65972222222222,39.98697950180556,49.63062387611111,30.744444444444444,46.626550978888886,39.231944444444444,29.70878674708333,29.89538177416667,53.15972222222222,23.79722222222222,36.86666666666667,26.155555555555555,False
14,7.118055555555555,25.969444444444445,10.021592865222223,10.555555555555555,9.599123398472223,8.131944444444445,7.178899922972222,7.980555555555555,12.15427194777778,11.305555555555555,10.872222222222222,6.673611111111111,9.034722222222221,9.616666666666667,12.95,8.031944444444445,8.305555555555555,18.416132530416668,7.426388888888889,7.905555555555556,8.209722222222222,6.723611111111111,9.5375,11.9625,6.123611111111111,18.738888888888887,False
15,20.533333333333335,37.13414263055556,16.684092865222222,27.458426648916667,33.80555555555556,35.373062481666665,27.593055555555555,38.15972222222222,46.25144152944444,30.01388888888889,29.569444444444443,33.43292837777778,32.791666666666664,36.50138888888889,43.06527777777778,35.29791800722222,34.35928203277778,28.268055555555556,49.01674771166667,36.452777777777776,32.59305555555556,30.137048440833333,45.384856659305555,32.451388888888886,37.640277777777776,29.594838470972224,False
16,8.081944444444444,11.970833333333333,10.871592865222222,14.619537760027779,8.5875,9.944444444444445,6.738888888888889,8.2125,16.665277777777778,10.929166666666667,8.375,6.429166666666666,16.038888888888888,9.545833333333333,14.301388888888889,9.757812835138889,9.631724349722221,19.12307697486111,7.498611111111111,6.245833333333334,9.588888888888889,6.270833333333333,6.7959677704166666,7.579166666666667,10.565277777777778,17.5375,False
17,20.139466797944443,46.676550748333334,16.751519063777778,31.894537760027777,34.077777777777776,39.143895815,28.21388888888889,39.02777777777778,42.64316083666667,26.966666666666665,31.541666666666668,33.59305555555556,25.23472222222222,40.606944444444444,38.330555555555556,32.58507011472222,39.18902553,32.62777777777778,39.99027777777778,43.32083333333333,34.50694444444444,27.373159551944447,45.02791221486111,29.504166666666666,33.65277777777778,31.58511624875,False
18,7.718055555555556,14.118055555555555,8.402777777777779,8.629166666666666,11.154166666666667,8.994444444444444,7.648344367416667,19.475,12.886163751666666,9.323611111111111,10.052777777777777,5.3625,9.658333333333333,9.751388888888888,15.970833333333333,8.702777777777778,7.315277777777778,17.79861111111111,7.098611111111111,11.281944444444445,27.525,6.0,6.701388888888889,8.46111111111111,6.754166666666666,38.49583333333333,False
19,24.733911242388885,47.20791560111111,19.714648420777777,38.433613280083335,49.15745673180555,55.61761081777778,35.625,53.984722222222224,55.50154681055555,35.297222222222224,35.172222222222224,38.8875,27.838231095416667,34.456944444444446,32.49722222222222,36.14947950180556,28.477337588333334,27.63888888888889,47.06944444444444,44.58291221444444,34.24767563597222,29.72068281361111,43.95165776305556,32.775,38.56479349347222,28.28611111111111,True
20,6.8875,15.188888888888888,7.233333333333333,8.479353297833333,9.215277777777779,8.182784703888888,7.063888888888889,7.854166666666667,13.936111111111112,10.35138888888889,6.9375,8.252777777777778,10.801388888888889,7.597222222222222,21.190277777777776,8.175,32.16227990527778,18.065277777777776,21.630555555555556,9.202777777777778,13.571286747083334,13.718055555555555,13.778046651944445,22.548777574027778,14.593960160138888,20.791666666666668,True
21,24.85613346461111,38.52148077111111,19.732703976333333,28.78472222222222,28.90138888888889,38.27474300055555,24.981944444444444,47.144444444444446,38.58477486277778,25.6875,29.93611111111111,34.62737282222222,28.002777777777776,32.673611111111114,40.018055555555556,35.57395900361111,55.37156193805556,32.5625,49.018055555555556,39.30555555555556,36.565731191527775,24.474247401388887,49.330555555555556,59.89266544416667,34.959722222222226,30.211111111111112,False
22,8.879166666666666,12.354166666666666,16.93700081788889,9.452777777777778,16.636111111111113,5.870833333333334,6.518055555555556,8.065277777777778,13.920833333333333,17.61111111111111,8.204166666666667,10.127777777777778,8.740277777777777,8.654111932222222,10.705555555555556,41.822923369444446,6.6097222222222225,15.875854752638888,9.333333333333334,15.854166666666666,11.847675635972223,9.7412151075,7.829435540833333,14.36127757402778,7.427777777777778,23.663888888888888,False
23,23.50138888888889,36.689118594444444,16.095203976333334,27.87925998225,21.809722222222224,41.92306248166667,26.170566589638888,49.25694444444444,39.669444444444444,26.176388888888887,31.079211661805555,28.055555555555557,22.980555555555554,34.477723043333334,51.27916666666667,24.505555555555556,51.4725106375,33.20641030819445,44.287581044999996,79.32655090888889,28.317120080416665,30.81929392472222,49.74305555555556,35.96683312958333,30.933333333333334,27.47222222222222,False
24,7.745833333333334,13.217475963888889,9.216037309666667,7.661111111111111,11.466666666666667,27.095833333333335,11.673077623722222,8.140277777777778,17.954166666666666,11.895833333333334,7.219444444444444,9.647222222222222,8.606286650972223,24.129166666666666,37.56805555555555,36.668055555555554,9.952777777777778,35.37200870236111,8.090277777777779,24.778028842222223,11.171286747083332,5.411111111111111,8.089157763055555,11.776388888888889,10.0,18.35972222222222,False
25,21.66030013127778,35.14467415,19.379296841555554,30.390557724527778,35.49963568583333,30.091666666666665,26.44278881186111,51.13345483958334,41.93477486277778,34.36180369444445,32.456944444444446,32.294922183333334,24.043055555555554,25.758333333333333,47.3,20.272222222222222,44.64144657194444,30.6875,45.68611111111111,23.368306620000002,20.023611111111112,31.038587849444447,45.229166666666664,29.788888888888888,31.69534904902778,28.531944444444445,False
26,8.213888888888889,19.218055555555555,10.064908770555556,8.463888888888889,6.815277777777778,13.954971211083333,6.513622145194445,9.029166666666667,26.322222222222223,10.565277777777778,12.908378328472223,7.504166666666666,8.783333333333333,11.54861111111111,11.615277777777777,22.83888888888889,12.754166666666666,22.397542838611113,6.915277777777778,18.908458865555556,9.978231191527778,7.205555555555556,7.204166666666667,13.73611111111111,6.5569444444444445,15.84761624875,False
27,29.7100670605,30.42671260777778,22.39546432611111,33.807037760027775,50.84546901916667,32.68055555555556,28.276122145194446,49.9125,44.84027777777778,31.981944444444444,46.813933884027776,38.348408633333335,32.25833333333333,35.21805555555556,54.62777777777778,36.15642394625,44.43055555555556,53.13472222222222,48.700081045000005,21.709301103333335,21.769444444444446,33.831492885277775,38.695967770416665,33.263888888888886,31.706944444444446,26.22361111111111,True
28,10.718055555555555,18.037823718888887,9.332204794222223,12.332037760027777,7.0055555555555555,16.011111111111113,5.903899922972222,8.858333333333333,12.483333333333333,8.911111111111111,12.7375,7.811111111111111,9.915277777777778,8.823611111111111,3.4833333333333334,27.338368390694445,0.04861111111111111,28.91260709652778,0.24722222222222223,8.86111111111111,2.066666666666667,5.723611111111111,8.444578881527777,10.247222222222222,8.596737937916666,0.6597222222222222,True
